location,latitude,longitude,elevation
"jessup, GA, US",39.149274599999998,-76.775249299999999,68.00000
"leaky, TX, US",29.164462000000000,-97.394704000000004,64.00000
"burkeville, VA, US",37.187652900000003,-78.201385900000005,158.00000
"powell, WY, US",44.752873000000001,-108.759020000000007,1342.00000
"springfield, SD, US",42.854165799999997,-97.897290699999999,394.00000
"odenton, MD, US",39.089719899999999,-76.707353400000002,51.00000
"hilton head island, SC, US",32.161848800000001,-80.751261600000007,13.00000
"sagle, ID, US",48.202418899999998,-116.547692699999999,661.00000
"sioux falls, sd, SD, US",43.549974900000002,-96.700327000000001,444.00000
"chicago, IN, US",41.875554600000001,-87.624421200000000,186.00000
"reading`, PA, US",40.335344999999997,-75.927949499999997,79.00000
"palmer township, PA, US",42.462519000000000,-83.818500999999998,270.00000
"waynesville, NC, US",35.488747600000004,-82.988872499999999,833.00000
"adairsville, GA, US",34.368702100000000,-84.934109300000003,216.00000
"west palm beach florida, FL, US",26.715342499999998,-80.053374599999998,12.00000
"jackson, PA, US",42.246503599999997,-84.401696299999998,287.00000
"delran, NJ, US",40.017984499999997,-74.943484571163694,27.00000
"fort huachuca, AZ, US",31.527254500000002,-110.360632111849000,1737.00000
"monee, IL, US",41.420034000000001,-87.741711499999994,244.00000
"table rock, SC, US",41.614127900000000,-108.387878099999995,2096.00000
"holden, LA, US",35.731639000000001,-95.385869999999997,184.00000
"hertford, NC, US",36.190157999999997,-76.466051899999997,0.00000
"sitka, OR, US",57.052497299999999,-135.337612400000012,
"clarkton, NC, US",36.451727599999998,-89.967035300000006,86.00000
"omak, WA, US",48.410985300000000,-119.527550599999998,270.00000
"richmond hill, GA, US",32.625953000000003,-83.715450200000006,142.00000
"grand rapids, OH, US",41.411996299999998,-83.864385200000001,199.00000
"west yellowstone, MT, US",44.664290200000003,-111.105137225090004,2035.00000
"iowa park, TX, US",33.951484700000002,-98.668670899999995,319.00000
"youngstown, FL, US",41.103578599999999,-80.652016099999997,269.00000
"san pablo, CO, US",37.962145700000001,-122.345526300000003,14.00000
"chevy chase, MD, US",38.993207200000001,-77.074383299999994,81.00000
"cimarron, KS, US",36.511028799999998,-104.915592700000005,1961.00000
"white bluff, TN, US",36.107559299999998,-87.220840899999999,248.00000
"medanales, NM, US",36.175576000000000,-106.183358400000003,1776.00000
", AZ, US",34.395341999999999,-111.763275500000006,975.00000
"lincoln beach, OR, US",44.850389999999997,-124.046781800000005,11.00000
"cedar, UT, US",39.393857400000002,-110.454878300000004,1578.00000
"boyne falls, MI, US",45.168064999999999,-84.916156999999998,217.00000
"tensed, ID, US",47.159898900000002,-116.921836499999998,779.00000
"pittsfield, IL, US",42.450096700000003,-73.245378500000001,314.00000
"mora, MN, US",45.876903100000000,-93.293835200000004,302.00000
"fleming, CO, US",40.679991399999999,-102.839362699999995,1290.00000
"murrysville, PA, US",40.428401500000000,-79.697545000000005,284.00000
"west palm, FL, US",33.828988400000000,-116.509203900000003,131.00000
"east millinocket, ME, US",45.627552799999997,-68.574475100000001,112.00000
"newport, ME, US",44.835342400000002,-69.273936500000005,63.00000
"parkland, WA, US",26.321997750000001,-80.273916415903301,6.00000
"mt. olive, WV, US",39.072268999999999,-89.727314800000002,207.00000
"kingston, RI, US",41.480379100000000,-71.522559799999996,81.00000
"leslie county, KY, US",37.082980999999997,-83.375073200000003,438.00000
"tarentum, PA, US",40.601455500000000,-79.759770900000007,232.00000
"blairstown, NJ, US",41.907089200000001,-92.083341700000005,264.00000
"rock falls, WI, US",41.779753300000003,-89.688996700000004,199.00000
"north dartmouth, MA, US",41.638992600000002,-70.970317100000003,45.00000
"irvine/newport beach, CA, US",33.645821499999997,-117.893493899999996,28.00000
"highspire, PA, US",40.211113300000001,-76.790245299999995,109.00000
"turkey ridge, SD, US",43.243599699999997,-97.279502800000003,431.00000
", SD, US",44.647176100000003,-100.348760999999996,517.00000
"rockport-fulton, TX, US",33.757773999999998,-84.511774000000003,285.00000
"otis, ME, US",44.712295300000001,-68.452801800000003,101.00000
"rock creek lake, CA, US",42.051508499999997,-120.867094899999998,1694.00000
"glencoe, MN, US",28.994444999999999,-80.957322636210193,13.00000
"lubec, ME, US",44.860736000000003,-66.984329000000002,11.00000
"gibson, NY, US",42.140074400000003,-77.030800299999996,370.00000
"keene, TX, US",32.396809200000000,-97.323904200000001,276.00000
"spring lake park, MN, US",45.115427400000002,-93.249287199999998,275.00000
"sweeny, TX, US",29.038861499999999,-95.698560799999996,15.00000
"chatham, IL, US",41.682056299999999,-69.959737599999997,0.00000
"walton, KY, US",38.875619399999998,-84.610221300000006,280.00000
"bell buckle, TN, US",35.591738200000002,-86.354159800000005,260.00000
"avila beach, CA, US",35.179975200000001,-120.731841799999998,57.00000
"casa, AR, US",35.022866700000002,-93.047674000000001,128.00000
"westboro, MO, US",40.534719600000003,-95.319147599999994,300.00000
"morganton, GA, US",35.745437600000002,-81.687099399999994,359.00000
"lisbon, CT, US",41.586685099999997,-72.020780900000005,68.00000
"montpelier, OH, US",41.584495099999998,-84.605507599999996,265.00000
"sanborn, NY, US",43.136723000000003,-78.884761100000006,190.00000
"plattsmouth, NE, US",41.011388199999999,-95.882231200000007,311.00000
"woolwich, ME, US",43.919164000000002,-69.801636000000002,0.00000
"madison, VA, US",43.074761000000002,-89.383761300000003,263.00000
"wood lake, NE, US",42.638611800000000,-100.238182499999994,822.00000
"clifton forge, VA, US",37.816232399999997,-79.824500200000003,356.00000
"kit carson, CO, US",39.308061299999999,-102.620750000000001,1337.00000
"bryson, CA, US",33.191637499999999,-98.402934728979702,389.00000
"ione, WA, US",48.741326800000003,-117.420483700000005,643.00000
"emmaus, PA, US",40.539542099999998,-75.496850199999997,136.00000
"browder, KY, US",37.197264900000000,-87.036384900000002,138.00000
"st. marys, GA, US",30.730514199999998,-81.546492799999996,8.00000
"bucksport, ME, US",44.573685200000000,-68.795587900000001,6.00000
"wolf point, MT, US",48.090573999999997,-105.640557000000001,609.00000
"madison, KS, US",43.074761000000002,-89.383761300000003,263.00000
"glenshaw, PA, US",40.532846200000002,-79.967553600000002,310.00000
"johnstown, NE, US",42.571666399999998,-100.058180899999996,791.00000
"otisville, MI, US",43.166136999999999,-83.524398000000005,247.00000
"peach tree city, GA, US",33.785037199999998,-84.371118499999994,276.00000
"washburn, ND, US",47.289670999999998,-101.028968000000006,540.00000
"roanoke, TX, US",37.274532000000001,-79.960209679578199,302.00000
"fort riley, KS, US",39.058326999999998,-96.821553499999993,329.00000
"stephan, SD, US",44.248042499999997,-99.453164900000004,555.00000
"richmond, IL, US",42.373061399999997,-73.367555199999998,338.00000
"zapata falls, CO, US",37.619026499999997,-105.553156000000001,2798.00000
"lynnfield, MA, US",42.538983600000002,-71.048108400000004,29.00000
"wooten, KY, US",39.084048699999997,-84.529844400000002,197.00000
"rexford, NY, US",42.853132100000003,-73.887900799999997,84.00000
"milford, CA, US",38.913034199999998,-75.428073499999996,5.00000
"discovery bay, CA, US",37.914774000000001,-121.594005236238999,3.00000
"enon, OH, US",39.878115100000002,-83.936876499999997,270.00000
"sautee nacoochee, GA, US",34.687760500000003,-83.676220999999998,412.00000
"buckhead, GA, US",33.568459900000001,-83.362385399999994,188.00000
"holdenville, OK, US",35.080361699999997,-96.399176499999996,265.00000
"punta gorda isles, FL, US",26.917562000000000,-82.078422700000004,3.00000
"eldorado, TX, US",30.860158999999999,-100.600856600000000,744.00000
"ocilla, GA, US",31.594356699999999,-83.250432799999999,103.00000
"pella, IA, US",41.408053400000000,-92.916309100000007,266.00000
"eglin afb, FL, US",30.461382000000000,-86.546834384725500,16.00000
"weber city, TN, US",36.622877799999998,-82.562097699999995,418.00000
"melbourne, KY, US",39.029784300000003,-84.366327900000002,177.00000
"catawba, OH, US",39.999226999999998,-83.621591300000006,359.00000
"wabash river, IN, US",39.708154999999998,-87.379571799999994,146.00000
"freehold township, NJ, US",40.216133599999999,-74.283856000000000,34.00000
"tioga, LA, US",44.684128000000001,-90.793200999999996,333.00000
"lake providence, LA, US",32.804296600000001,-91.170108999999997,34.00000
"hempstead, NY, US",40.706318500000002,-73.618684000000002,22.00000
"limon, CO, US",39.264854499999998,-103.693123700000001,1640.00000
"lula, GA, US",34.387601300000000,-83.666285400000007,398.00000
"el valle, NM, US",36.110303199999997,-105.726682800000006,2497.00000
"youngsville, NM, US",36.187517700000001,-106.556424399999997,2083.00000
"worcester, VT, US",44.373932000000003,-72.550278000000006,248.00000
"lacygne, KS, US",38.320143500000000,-94.748147599999996,247.00000
"yankeetown, IN, US",45.491073200000002,-96.740068899999997,301.00000
"moneta, VA, US",37.181253699999999,-79.617253599999998,268.00000
"alamo, CA, US",37.850203299999997,-122.032184000000001,88.00000
"altoona, IA, US",41.644155699999999,-93.464657099999997,289.00000
"florence, CO, US",38.998949900000000,-84.626611100000005,283.00000
"cairo, GA, US",37.005795800000001,-89.177244900000005,95.00000
"calvert, TX, US",30.977965099999999,-96.673862700000001,104.00000
"mclouth, KS, US",39.195833299999997,-95.208303500000000,366.00000
"carrollton, KY, US",38.680895800000002,-85.179397899999998,147.00000
"carpinteria/santa barbara, CA, US",34.398883800000000,-119.518456400000005,13.00000
"nunapitchuk, AK, US",60.896944400000002,-162.459444399999995,
"topeka and lawrence, KS, US",31.415172999999999,-90.188422399999993,144.00000
"twinning, MI, US",29.606558799999998,-95.522833399999996,26.00000
"wright patterson afb, OH, US",39.807099999999998,-84.069699999999997,243.00000
"seminole, OK, US",35.224520099999999,-96.670573000000005,272.00000
"metalton, AR, US",36.223127900000001,-93.529910200000003,446.00000
"portland, TX, US",45.520247099999999,-122.674194900000003,12.00000
"braintree, VT, US",43.990620200000002,-72.649549800000003,270.00000
"north palm beach, FL, US",26.823794400000001,-80.055926597566994,7.00000
"mount pleasant, MI, US",33.157058200000002,-94.969400699999994,130.00000
"shelby, AL, US",33.250334700000003,-86.663974600000003,201.00000
"pittsboro, NC, US",35.720150599999997,-79.177170599999997,122.00000
"hackettstown, NJ, US",40.853987799999999,-74.829055600000004,175.00000
"deming area, NM, US",35.164697900000000,-106.559431700000005,1657.00000
"crowder, MS, US",34.173445299999997,-90.137591099999995,52.00000
"springhill, LA, US",38.504566099999998,-76.984696000000000,56.00000
"effingham, NH, US",39.522220699999998,-95.400808400000003,345.00000
"parsons, KS, US",37.340783799999997,-95.259629500000003,277.00000
"daniels, WV, US",37.743171599999997,-81.122875100000002,782.00000
"cameron, WV, US",41.458699299999999,-78.193183300000001,470.00000
"mountain, WI, US",48.687771900000001,-97.865096600000001,321.00000
"durham, CT, US",41.481764699999999,-72.681205899999995,88.00000
"north kansas city, MO, US",39.130004000000000,-94.562177300000002,229.00000
"catawba, SC, US",45.536355700000001,-90.529869700000006,455.00000
"san diego area, CA, US",40.389438699999999,-3.667741126317670,
"heath, OH, US",40.022842099999998,-82.444599100000005,260.00000
"palmyra, PA, US",39.794211799999999,-91.523210599999999,189.00000
"los angeles, ID, US",34.033265399999998,-118.371067168886995,32.00000
"na, DC, US",38.860980200000000,-77.044156900000004,8.00000
"brewster, OH, US",40.707003000000000,-81.598179900000005,299.00000
"mayville, NY, US",42.253946999999997,-79.504491000000002,442.00000
"isla vista, CA, US",34.413380099999998,-119.861513099999996,12.00000
"mystic  - new haven, CT, US",41.480637350000002,-72.933366449999994,95.00000
"kings mountain, NC, US",35.245060700000003,-81.341051600000000,302.00000
"rabun gap, GA, US",34.947266399999997,-83.397819400000003,666.00000
"ft. white, FL, US",29.923290800000000,-82.713732699999994,21.00000
"warrendale, PA, US",40.653400099999999,-80.079503000000003,337.00000
"lake toxaway, NC, US",35.132498800000000,-82.933770199999998,926.00000
"ware, MA, US",42.259814599999999,-72.239802100000006,145.00000
"moreland, KY, US",33.286785100000003,-84.767711199999994,292.00000
"martin, GA, US",42.536978300000001,-85.641684600000005,254.00000
"barre, VT, US",44.197467000000003,-72.502212999999998,213.00000
"san marino, CA, US",34.121594700000003,-118.105739400000004,171.00000
"clayton, GA, US",34.589545000000001,-95.352747500000007,187.00000
"pomfret, CT, US",41.897597699999999,-71.962573599999999,181.00000
"berthold, ND, US",48.313068999999999,-101.737108000000006,634.00000
"enigma, GA, US",31.412969499999999,-83.329046800000000,98.00000
"readington, NJ, US",40.568714100000001,-74.737661900000006,48.00000
"scranton/dunmore, PA, US",41.412858800000002,-75.606854799999994,350.00000
"irvine, PA, US",37.700637999999998,-83.973813000000007,241.00000
"warwood, WV, US",40.116738800000000,-80.699802300000002,261.00000
"platteville, CO, US",40.214982900000003,-104.822749400000006,1471.00000
"stanhope, NJ, US",40.902876499999998,-74.709051700000003,252.00000
"round valley, ID, US",44.336872000000000,-116.036281000000002,1466.00000
"hope, ND, US",47.322210200000001,-97.722319600000006,376.00000
"saint augustine, FL, US",29.894695200000001,-81.314539499999995,5.00000
"ft. leonard wood, MO, US",37.701140000000002,-92.169330294540103,350.00000
", KY, US",37.572602799999999,-85.155141099999994,282.00000
"quad  cities, IL, US",41.725980800000002,-90.310322850826594,185.00000
"grosse pointe park, MI, US",42.375870800000001,-82.937415900000005,179.00000
"arlington, OH, US",48.181095700000000,-122.138954799999993,38.00000
"fair oaks, IL, US",41.958638299999997,-88.401468100000002,243.00000
"current, NV, US",35.932482600000000,-114.714424500000007,235.00000
"vernon, AZ, US",34.153074500000002,-99.284458799999996,372.00000
"eagle mountain, UT, US",40.306667599999997,-112.014761699999994,1486.00000
"window rock, AZ, US",35.680573099999997,-109.052593000000002,2098.00000
"red lion, PA, US",39.900933400000000,-76.605800099999996,273.00000
"lakewood ranch, FL, US",32.715468500000000,-95.188885799999994,122.00000
"east moline, IL, US",41.515517600000003,-90.441168300000001,190.00000
"lamoni, IA, US",40.622776999999999,-93.934115800000001,344.00000
"iowa, LA, US",41.921673400000003,-93.312270499999997,310.00000
"baltic, SD, US",43.761363000000003,-96.740329000000003,447.00000
"santa barbara/goleta, CA, US",34.411944499999997,-119.849082764822001,13.00000
"port allegany, PA, US",41.810898000000002,-78.279735200000005,461.00000
"mountain house, CA, US",37.783261400000001,-121.542726200000004,11.00000
"antwerp, OH, US",41.181438800000002,-84.740514399999995,220.00000
"forsyth, GA, US",34.235309000000001,-84.133564399999997,373.00000
"lesslie, SC, US",34.890701000000000,-80.956465899999998,210.00000
"canonsburg, PA, US",40.262570199999999,-80.187279700000005,317.00000
"brunswick, NY, US",40.659406500000003,-73.981364099999993,39.00000
"keeneyville, IL, US",41.967528199999997,-88.120349599999997,242.00000
"canon, GA, US",34.346215800000003,-83.109871699999999,280.00000
"baton, NC, US",35.807353200000001,-81.531760399999996,356.00000
"mount pleasant, PA, US",33.157058200000002,-94.969400699999994,130.00000
"bonney lake, WA, US",47.187019100000001,-122.170229300000003,177.00000
"mountains, WA, US",47.799999999999997,-123.700000000000003,2152.00000
"reedsburg, OH, US",43.532480900000003,-90.002625899999998,272.00000
"randolph, NE, US",42.378741900000001,-97.356937500000001,502.00000
"shell bluff, GA, US",33.147927199999998,-81.897893600000003,96.00000
"russellton, PA, US",40.610499500000003,-79.842098544213300,302.00000
"east dublin, GA, US",32.548222099999997,-82.871808400000006,78.00000
"greencastle, PA, US",39.644489800000002,-86.864731599999999,252.00000
"islip, NY, US",40.730431099999997,-73.210861800000004,9.00000
"windermere, FL, US",28.494469500000001,-81.534554700000001,40.00000
", SC, US",38.458491500000001,-100.933624399999999,906.00000
"faith, NC, US",45.023038999999997,-102.035991999999993,789.00000
"guthrie, OK, US",35.878923100000002,-97.425277199999996,297.00000
"rigby, ID, US",43.675193700000001,-111.918002000000001,1482.00000
"clemson, SC, US",34.685074899999996,-82.836411100000007,220.00000
"grove, OK, US",36.593686300000002,-94.769118599999999,239.00000
"halifax, PA, US",36.328485999999998,-77.589419899999996,38.00000
"salem, VA, US",44.939156500000003,-123.033120999999994,51.00000
"blairsden, CA, US",39.775333500000002,-120.608780469229998,1331.00000
"suwanee/gwinnett county, GA, US",34.051489799999999,-84.071299699999997,313.00000
"erving, MA, US",42.600086300000001,-72.398141600000002,189.00000
"amenia, ND, US",47.004974400000002,-97.218976299999994,289.00000
", MN, US",45.989658700000000,-94.611328799999995,372.00000
"dora, AL, US",33.728717000000003,-87.090277200000003,143.00000
"lower burrell, PA, US",40.588282100000001,-79.729818699999996,307.00000
"elmhurst, NY, US",40.736580400000001,-73.878393200000005,11.00000
"north falmouth, MA, US",41.645940400000001,-70.618363900000006,17.00000
"maple glen, PA, US",40.178412000000002,-75.177819688453198,118.00000
"springerville, AZ, US",34.134059899999997,-109.286008100000004,2122.00000
"unknown, OH, US",40.784910949999997,-82.501789655180900,365.00000
"norton, VA, US",36.933693400000003,-82.629896500000001,719.00000
"jenison, MI, US",42.907248099999997,-85.791978400000005,186.00000
"mission, TX, US",26.215906600000000,-98.325293200000004,43.00000
"new hampton, NY, US",41.410927200000003,-74.407100099999994,156.00000
"willow island, WV, US",39.358408300000001,-81.308171500000000,186.00000
"bear, DE, US",39.629278800000002,-75.658262800000003,20.00000
"big stone gap, VA, US",36.881763999999997,-82.747104899999997,480.00000
"monroeville, AL, US",31.527939900000000,-87.324707700000005,123.00000
"north aurora, IL, US",41.806139899999998,-88.327295199999995,204.00000
"lakeview estates, MO, US",41.265594999999998,-101.771028000000001,1014.00000
"shelton, CT, US",41.316485600000000,-73.093164099999996,15.00000
"ray city, GA, US",31.074825199999999,-83.199563999999995,59.00000
"new durham, NH, US",43.436965999999998,-71.172866999999997,167.00000
", MT, US",42.434808900000000,-72.875928999999999,385.00000
"florida keys, FL, US",24.667087500000001,-81.583142100000003,0.00000
"sharon, NH, US",33.559855300000002,-82.794862899999998,187.00000
"aberdeen, NJ, US",46.975371000000003,-123.815721999999994,0.00000
"prince william sound, AK, US",60.615000000000002,-147.168055600000002,
"sheffield, PA, US",42.110368600000001,-73.355114799999996,207.00000
"tazewell, TN, US",36.454250000000002,-83.569351999999995,429.00000
"berkley, MI, US",42.503090899999997,-83.183538900000002,213.00000
"huntingburg, IN, US",38.298942199999999,-86.954997199999994,151.00000
"weddington, NC, US",35.022370799999997,-80.760903499999998,213.00000
"lola, KS, US",37.743851999999997,-97.466425000000001,415.00000
"rockaway beach, NY, US",40.584402599999997,-73.816701499999994,2.00000
"mount washington, KY, US",38.050062699999998,-85.545787700000005,208.00000
"portal, GA, US",25.855373900000000,-80.193102999999994,10.00000
"vandenberg afb, CA, US",34.742593300000003,-120.515598634764004,127.00000
"marlboro, VT, US",41.605649200000002,-73.971527600000002,50.00000
"dutton, AL, US",34.610918300000002,-85.916920000000005,416.00000
"murphy, TX, US",35.087583600000002,-84.034631500000003,477.00000
"hemphill, TX, US",31.340740300000000,-93.846851999999998,91.00000
"unadilla, NE, US",40.683335000000000,-96.269732000000005,326.00000
"napavine, WA, US",46.579517600000003,-122.911188100000004,137.00000
"fruitland, WA, US",41.356139300000002,-91.129317200000003,169.00000
"clarence, NY, US",42.976972600000003,-78.592037700000006,228.00000
"falling waters, WV, US",39.559263899999998,-77.890830100000002,118.00000
"ashby, MA, US",42.677865699999998,-71.820352499999998,282.00000
"kimbolton, OH, US",40.152848900000002,-81.572064999999995,244.00000
"baileyton, TN, US",34.262317899999999,-86.612771199999997,300.00000
"park ridge, NJ, US",42.011141199999997,-87.840619200000006,199.00000
"pottsboro, TX, US",33.759270999999998,-96.669440199999997,232.00000
"point pleasant beach nj, NJ, US",40.091652900000000,-74.048018799999994,7.00000
"nesconset, NY, US",40.852042599999997,-73.154000400000001,41.00000
"newark, NY, US",43.046730099999998,-77.095251599999997,140.00000
"south africa, AR, US",-30.650555600000001,24.007500000000000,
"wildwood, FL, US",28.865264000000000,-82.038974300000007,25.00000
"ideal, GA, US",32.369598300000000,-84.187967499999999,137.00000
"mims, FL, US",28.683292999999999,-80.845740207919704,12.00000
"highway, AZ, US",34.395341999999999,-111.763275500000006,975.00000
"galena, KS, US",40.215062500000002,-82.879901300000000,276.00000
"rachel, WV, US",50.353171400000001,13.298696100000001,
"kirksey, KY, US",36.698666899999999,-88.395318099999997,169.00000
"deham springs, LA, US",-20.303805400000002,-40.307179099999999,
"apalachicola, FL, US",29.725882599999998,-84.983227799999995,0.00000
"cut off, LA, US",29.542716800000001,-90.338136100000000,3.00000
"tilden, TX, US",38.211993499999998,-89.682597099999995,159.00000
"cardiff, CA, US",33.645660399999997,-86.933606100000006,137.00000
"cowpen, SC, US",33.975604099999998,-78.776254699999996,12.00000
"benzie county, MI, US",44.640886799999997,-85.992845200000005,242.00000
"elk park, NC, US",36.157346400000002,-81.978172200000003,963.00000
"nyack, CA, US",41.090651899999997,-73.917914600000003,0.00000
"camden, OH, US",39.628941800000000,-84.648563199999998,259.00000
"carney, MD, US",39.394273699999999,-76.523576000000006,95.00000
"burlington, CO, US",44.472398900000002,-73.211494099999996,68.00000
"indian falls, NY, US",44.140465800000001,-73.929074799999995,1136.00000
"alamo, NV, US",37.850203299999997,-122.032184000000001,88.00000
"bountiful, UT, US",40.889461099999998,-111.880481700000004,1336.00000
"manchester, KY, US",41.781255950000002,-72.530635650677596,62.00000
"lady lake, FL, US",28.917485500000002,-81.922860400000005,35.00000
"roan mountain, TN, US",36.196230499999999,-82.070399899999998,799.00000
"rockford, MN, US",42.271394500000000,-89.093965999999995,222.00000
"route 7, NY, US",50.260839249999997,19.029024442109499,
"north wildwood, NJ, US",39.000668599999997,-74.799333000000004,0.00000
"unknown, LA, US",42.333828699999998,-122.144856618082997,2264.00000
"mecca, CA, US",39.727260899999997,-87.330572000000004,196.00000
"santa clarita/palmdale, CA, US",34.774535899999997,-118.562592499999994,910.00000
"florence, TX, US",38.998949900000000,-84.626611100000005,283.00000
"warner town, PA, US",41.402109950000003,-73.951584737186494,16.00000
"dell city, TX, US",31.938723899999999,-105.201345399999994,1125.00000
"reidsville, GA, US",32.086861100000000,-82.117897799999994,67.00000
"wharton, NJ, US",29.311636600000000,-96.102737099999999,34.00000
"decatur city, IA, US",40.742452999999998,-93.833805900000002,345.00000
"ayden, NC, US",35.472662600000000,-77.415520299999997,23.00000
"swanburg, MN, US",46.740238099999999,-94.175538799999998,401.00000
"stanfield, AZ, US",45.780409800000001,-119.217235099999996,181.00000
"ft. pierce, FL, US",27.446705600000001,-80.325605600000003,8.00000
"hammon, OK, US",35.632826100000003,-99.381765299999998,548.00000
"washburn, TN, US",47.289670999999998,-101.028968000000006,540.00000
"smithland, IA, US",42.229157000000001,-95.930843400000001,327.00000
"penns grove, DE, US",39.729558099999998,-75.467973400000005,5.00000
"tawas city, MI, US",44.269461000000000,-83.514696999999998,175.00000
"caufield, MO, US",37.323235699999998,-89.562915500000003,126.00000
"leawood, KS, US",38.966673000000000,-94.616901200000001,285.00000
"atchafalaya, LA, US",30.346029699999999,-91.723169200000001,13.00000
"sprague, WA, US",47.300158400000001,-117.975506499999995,584.00000
"waddington, NY, US",44.864629999999998,-75.204162999999994,81.00000
"north franklin, CT, US",41.633431799999997,-72.163411400000001,94.00000
"islandia, NY, US",40.804264900000000,-73.169001899999998,23.00000
"lost hills, CA, US",35.632387000000001,-119.677656944378995,79.00000
"van wert, OH, US",40.869720899999997,-93.792999300000005,351.00000
"alton, MO, US",38.890603800000001,-90.184276400000002,133.00000
"clarkson, NY, US",43.233116000000003,-77.927513000000005,137.00000
"white earth, MN, US",47.096626299999997,-95.843375600000002,461.00000
"pierre, SD, US",44.368304999999999,-100.351185000000001,469.00000
"hummelstown, PA, US",40.265368100000003,-76.708303299999997,104.00000
"lamoille, NV, US",40.727982599999997,-115.478392900000003,1802.00000
"tampa/miami, FL, US",27.997455899999999,-82.452518800000007,20.00000
"armada, MI, US",42.844196400000001,-82.884372200000001,224.00000
"fincastle, VA, US",37.499304799999997,-79.877261899999993,362.00000
"liberty twp, OH, US",41.065379499999999,-77.623197783345603,200.00000
"frostproof, FL, US",27.745862599999999,-81.530631299999996,34.00000
"denver, IN, US",40.865588199999998,-86.078853699999996,222.00000
"earth city, MO, US",38.768940100000002,-90.468174099999999,135.00000
"high springs, FL, US",29.826906399999999,-82.596783200000004,21.00000
"ashton, WV, US",44.071581000000002,-111.448288000000005,1604.00000
"livingston, AL, US",32.584302600000001,-88.187247400000004,42.00000
"cutler ridge, FL, US",25.580662000000000,-80.346720000000005,8.00000
"crown hill, WV, US",38.200003700000003,-81.415386499999997,308.00000
"burr ridge, IL, US",41.748920300000002,-87.918391900000003,218.00000
"lexington, MA, US",42.447317499999997,-71.224500300000003,72.00000
"marshall, MI, US",44.446928999999997,-95.788351000000006,354.00000
"east pennsboro, PA, US",40.298433850000002,-76.942431934718996,129.00000
"white township, NJ, US",41.025417099999999,-74.569061500000004,394.00000
"anthony, FL, US",37.153355400000002,-98.031172799999993,421.00000
"janesville, CA, US",42.682976500000002,-89.022679299999993,255.00000
"jamestown, KY, US",36.984789999999997,-85.063010000000006,294.00000
"hamlin, NY, US",43.303114999999998,-77.921124000000006,97.00000
"hallsville, TX, US",32.504316099999997,-94.574093399999995,118.00000
"sugarcreek, OH, US",40.503120000000003,-81.640958200000000,302.00000
"norwich, CA, US",39.985071800000000,-81.791518600000003,303.00000
"grove hill, AL, US",31.708768100000000,-87.777221800000007,149.00000
"ferrisburgh, VT, US",44.205835000000000,-73.246536000000006,58.00000
"captain cook, HI, US",19.494427999999999,-155.917282000000000,
"montcalm, WV, US",37.354005399999998,-81.252599399999994,712.00000
"lucerne, CA, US",43.734955399999997,-108.176487199999997,1317.00000
"addison, AL, US",34.202324300000001,-87.181401199999996,255.00000
"hoyt lakes, MN, US",47.519646999999999,-92.138507000000004,452.00000
"sayville, NY, US",40.735931700000002,-73.082055600000004,9.00000
"wilkes barre, PA, US",41.246482399999998,-75.881731599999995,171.00000
"malaga, NJ, US",39.569837499999998,-75.047674900000004,34.00000
"somerville county, TX, US",35.243696900000003,-89.350071400000004,116.00000
"gibson, GA, US",33.233478900000001,-82.595408300000003,105.00000
"la luz, NM, US",32.977865199999997,-105.941933500000005,1445.00000
"wellington, MO, US",34.856166000000002,-100.213726300000005,621.00000
"cramerton, NC, US",35.238750400000001,-81.075075699999999,183.00000
"kingston area, PA, US",8.486642099999999,-13.284930900000001,
"byron center, WA, US",42.812250800000001,-85.722806199999994,227.00000
"geneseo, IL, US",41.452521400000002,-90.154842599999995,198.00000
"black hawk, CO, US",39.801420000000000,-105.488752458890005,2503.00000
"columbia, wrightsville, PA, US",40.030877799999999,-76.508597502219999,71.00000
"glen house, NH, US",44.288398100000002,-71.225351900000007,574.00000
"allendale, CA, US",33.007934499999998,-81.308440500000003,60.00000
"north brunswick, NJ, US",34.312946400000001,-78.161107700000002,18.00000
"bloomingdale, GA, US",42.382812899999998,-85.956967500000005,228.00000
"buda, TX, US",30.085213499999998,-97.840282700000003,218.00000
"palestine, IL, US",39.003653700000001,-87.612802000000002,138.00000
"adams county, OH, US",39.870897200000002,-77.239596300000002,163.00000
"sykesville, PA, US",39.365800200000002,-76.969038699999999,160.00000
"ft. walton beach, FL, US",30.405755200000002,-86.618842000000001,0.00000
"st. albans, VT, US",38.385648799999998,-81.836241000000001,183.00000
"dequincy, LA, US",30.450477899999999,-93.433218900000000,30.00000
"skippers, VA, US",36.611816900000001,-77.546646300000006,49.00000
"freeland, MD, US",39.704825900000003,-76.683860499999994,234.00000
"albany, TX, US",42.651167399999999,-73.754968000000005,37.00000
"upper saddle river, NJ, US",41.058429900000000,-74.098475600000000,71.00000
"lansing, KS, US",42.733771200000000,-84.555380499999998,264.00000
"union gap, WA, US",46.557349199999997,-120.475063800000001,298.00000
"lakeridge, VA, US",33.270394799999998,-87.493337999999994,108.00000
"quaker hill, CT, US",41.403698700000000,-72.106156400000003,26.00000
"willimantic/n. windham, CT, US",41.754237799999999,-72.150975000000003,83.00000
"hazleton, PA, US",38.488936199999998,-87.541689099999999,130.00000
