InputID,TargetID,Distance
"san francisco bay area, CA, US",KOAK,9.0047485541322
"island grove, FL, US",35FA,4.95345711904515
"flower branch, GA, US",KHQU,17.405703849852898
"beatty, NV, US",KBTY,3.8152091453767203
"trementina, NM, US",NM53,4.8105708120747
"marion, MI, US",3MI0,16.183732867902002
"wheeling, WY, US",KPWK,2.00131397071794
"york, NY, US",D52,7.2055433208852
"claflin, KS, US",87KS,9.659128268296799
"marked tree, AR, US",6M8,1.51570609497792
"clatskanie, OR, US",WT44,10.256404461024601
"salem, AL, US",AL89,15.6468157625322
"gambrills, MD, US",KFME,7.2905580601704
"incline village, NV, US",NV13,7.305610822024501
"britton, MI, US",MI02,1.7357803466257802
"millville, CA, US",KMIV,4.15168407574866
"woodburn, IN, US",55IN,1.8119342744745301
"atglen, PA, US",KMQS,8.4609594241362
"rockwell, NC, US",NC25,8.654124032904601
"north syracuse, NY, US",KSYR,2.68707452057703
"millinocket, ME, US",KMLT,1.82062474951707
"tahlequah, OK, US",KTQH,2.6444803705562703
"strawberry, AZ, US",6AR5,6.586624895994
"wapello, IA, US",KOTM,8.0517657721644
"oahu, HI, US",PHHI,0.240053227893045
"stanford, KY, US",KDVK,8.9567294679396
"manomet, MA, US",MA78,4.448289687761701
"hamilton, TX, US",KHAO,4.23341456566293
"oliverea, NY, US",N00,19.991213816685303
"oaklawn - hickory hills, IL, US",58C,3.4765682145858006
"williamsburg, PA, US",K7B2,10.373664770251201
"clymer, PA, US",PS39,5.18378376052404
"castleton, NY, US",KEWR,8.348322158724601
"grand isle, LA, US",VT15,3.8111601333010503
"mount morris, NY, US",KLGA,5.79932322550857
"big timber, MT, US",K6S0,2.49110784966807
"multnomah village, OR, US",2OG3,4.08067996788171
"millican, OR, US",XS18,7.458827978648701
"greenville, MI, US",79MO,13.9237376290956
"monmouth, OR, US",KOQW,9.1084357655946
"greenville, RI, US",RI28,2.77796218114296
"edgerton, WI, US",58C,3.34337296275378
"pine bush, NY, US",KALB,6.3463499088426
"stonefort, IL, US",KHSB,20.6541664699428
"yellville, AR, US",KFLP,8.6601904473339
"amesbury, MA, US",6MA0,0.98979905886885
"arcadia, KS, US",KX06,3.24585125525034
"bedminster, PA, US",PS03,2.85436103599953
"cumberland, ME, US",24ME,3.94664707218879
"grovetown, GA, US",KDNL,13.189572747055799
"weston, FL, US",KHWO,19.813085883449098
"olive hill, TN, US",2KY5,7.045564837107601
"vermillion parish, LA, US",63LA,7.8382921647024
"ewing, MO, US",KH96,9.1991201774373
"new strawn, KS, US",KUKL,3.50030602383687
"east hampton, CT, US",9B8,3.85602862400316
"manteno, IL, US",58IL,2.11361222447946
"bison, KS, US",KK94,6.151286406112741
"port royal, PA, US",VA57,7.751618221719601
"centerville, GA, US",GE27,5.99116075556301
"hopkinton, NH, US",CT32,8.3158249135671
"antioch, IL, US",IL11,3.6341706068817303
"harrison, NJ, US",KEWR,5.264157529785961
"mexican water, AZ, US",49AZ,17.8541620985187
"clyde, NY, US",NY13,8.1418988507679
"tuscola, TX, US",K96,2.22465940823169
"verbena, AL, US",K02A,12.4043477128848
"ringwood, NJ, US",JY43,7.316386012982701
"tucson, CA, US",KDMA,5.05598044578705
"earp, CA, US",KP20,2.1304398997936804
"east otis, MA, US",MA43,13.5052480446183
"bellows falls, VT, US",VT34,7.676879575195801
"ball ground, GA, US",KDNN,10.868916557200501
"miller, MO, US",KMKA,1.78766908841925
"boardman, OH, US",OI76,4.126651087044601
"hopkins, MN, US",22MN,5.57177077820529
"lyndeborough, NH, US",NH60,9.318805951949102
"waterboro, ME, US",ME90,7.4098177909254
"rose city, MI, US",US-0332,12.329546012318701
"hudson, MI, US",K1G3,8.2188962176185
"clarksville, IN, US",KAUS,9.7518233453697
"idledale, CO, US",CD28,2.2269612679691404
"coxsackie, NY, US",NY74,5.53728112376445
"austin, AR, US",AR89,22.5479877134769
"carrollton, OH, US",KTSO,1.15075741848435
"old faithful, WY, US",KWYS,22.744745435821503
"burbank, CO, US",KMDW,3.97429779510585
"owls head, ME, US",KRKD,4.821348301173811
"hernando, MS, US",5FL7,4.2124890484282504
"el paso, IL, US",US-0554,1.4161040611470002
"waycross, GA, US",KAYS,5.07214729196838
"water valley, MS, US",1M7,8.303131990339201
"fairless hills, PA, US",KTTN,9.9999023627034
"norwood, MO, US",KLUK,5.54425882101711
"pulaski, VA, US",KPSK,8.523941754846602
"coopertown, TN, US",9TN4,2.4021129668345997
"sickles, OK, US",OK98,5.72283014589351
"mendon, MA, US",K1B6,3.00984958851687
"holbrook, MA, US",KOWD,12.203198980270201
"vining, MI, US",05Y,6.261645732278399
"dublin, VA, US",PS46,1.80470583753606
"beckville, TX, US",K4F2,13.0198070211579
"soldotna, AK, US",PASX,1.24347923529561
"st. ignatius, MT, US",52S,0.8820196723035
"lithia, FL, US",KFTY,11.176552911396598
"sherrodsville, OH, US",OA14,8.459996461543799
"sicklerville, NJ, US",K17N,4.89624564830274
"hitchcock, TX, US",37TE,1.1550049907953501
"lomita, CA, US",KTOA,1.24398151739667
"auburn/lewiston, ME, US",KLEW,0.0460484466656364
"blasdell, NY, US",9G0,9.223654948671602
"glen ullin, ND, US",KD57,1.59173771297679
"peachtree city, GA, US",29GA,3.1415636055574803
"green brook, NJ, US",K47N,10.7573670499203
"atlantic city, WY, US",KLND,23.892079897927804
"island pond, VT, US",5B1,4.401962414225101
"holualoa, HI, US",PHKO,10.2219549225255
"hialeah gardens, FL, US",KOPF,8.798156705844
"galion, OH, US",OH21,2.5603697139534
"greenbriar, TN, US",KMBT,2.89392270204708
"clarendon, NY, US",6N7,5.37079404909636
"palmetto, FL, US",6FD7,5.30153598277872
"ansonia, CT, US",KOXC,13.612559602044598
"schroon lake, NY, US",K4B7,2.52595492372665
"ellsworth, WI, US",KRGK,11.6422440104781
"annandale, MN, US",KDAA,11.1766878269379
"rochester, MI, US",2MN8,7.8522054498684
"honey brook, PA, US",O03,6.7063635460476005
"millstone, KY, US",K47N,2.51399097096804
"corrales, NM, US",KAEG,13.9881412944216
"granby, VT, US",KCEF,6.08188523957937
"lake worth, TX, US",KLNA,3.76715568939885
"liverpool, NY, US",KNY2,4.87572648962166
"nederland, TX, US",CO07,8.5853527956495
"dresden, ME, US",74ME,11.0157308036523
"nassau, NY, US",KFRG,12.8502219285108
"cheltenham, PA, US",KPNE,6.496027266727799
"kinderhook, NY, US",NY1,6.016347574617599
"americus, GA, US",9GA5,4.9764104345088
"constableville, NY, US",1NK7,15.099680663173801
"northboro, MA, US",KK57,14.0354616361338
"northbridge, MA, US",MA97,6.9047426756700006
"hawthorn woods, IL, US",LL09,6.14206067978106
"marshalltown, IA, US",KMIW,5.63494886996247
"mohave, CA, US",KUDD,6.756321807764101
"moberly, MO, US",KMBY,3.91985575269939
"fresno, GA, US",KFAT,3.4023080521638
"mt. gilead, NC, US",K4I9,2.72452510543356
"baker, MT, US",KBTR,5.2455188577879905
"solsberry, IN, US",KBMG,11.129147686001701
"hallsville, OH, US",3TS0,9.300439692077399
"northborough, MA, US",MA19,4.58474550408054
"newcomerstown, OH, US",80G,9.372271175228702
"ledbetter, KY, US",5KY3,9.5187037963149
"smiths, AL, US",KSLC,4.49108365926879
"dillon, MT, US",KDLC,3.26687893512633
"daufuskie island, SC, US",2SC3,2.52115235628228
"orange, CT, US",KHVN,10.1638979397963
"goshen, AR, US",AR35,7.9895728098306
"black zion, MS, US",LLBG,5.31941587809588
"fort bragg, NC, US",82CL,1.80310399624809
"ishpeming, MI, US",M61,13.7380226645016
"north hero, VT, US",36VT,3.40216244430039
"sidney, TX, US",47II,5.59299086915598
"henrietta, OK, US",TE10,2.28925347088464
"princeton, ID, US",ID94,12.1398161007717
"hinkley, CA, US",6CA8,6.832641778872299
"windsor co., VT, US",KBJC,14.173782798317403
"loma rica, CA, US",9CL7,2.6092698333390003
"pelham manor, NY, US",6N6,4.7993276756703604
"athol, MA, US",KORE,4.97217087001764
"montcalm, NH, US",KBLF,6.481421772547499
"townsen, MT, US",MO79,1.41498077304087
"contocook, NH, US",K8B1,3.80043078711516
"mount wilson observatory, CA, US",KEMT,10.1200518594639
"tecumseh, OK, US",36OK,3.9655127631195
"osceola, MO, US",KOEO,1.12242319795962
"scipio, IN, US",OI84,1.48911465892581
"palm springs, FL, US",KPBI,4.62936908923659
"pacific ocean, CA, US",SC28,6.975591763027501
"esopus, NY, US",09N,6.3311330097954
"hastings, MI, US",MN58,3.72652730481168
"mt. union, PA, US",PN64,11.7932634314595
"chatsworth, NJ, US",4GA4,7.7064850470375
"independence, KY, US",8KY6,1.8412629926858102
"interstate 65, AL, US",K67A,5.17387078675071
"ritzville, WA, US",K33S,0.5730615474586289
"belmont, NC, US",KSQL,1.57968877351158
"cambridge springs, PA, US",PS64,2.47413018957066
"meraux, LA, US",82LA,1.38083299493553
"tuttle, ND, US",ND54,13.956537520093502
"indianapolis speedway, IN, US",KEYE,5.146331651845291
"fort valley, GA, US",US-0023,4.40294705926227
"saxonburg, PA, US",PN25,8.6998274927523
"flintstone, MD, US",KCBE,16.3074525540858
"blue island, IL, US",KMDW,12.237608955604502
"freeport, ME, US",15ME,9.418594205161801
"pardeeville, WI, US",US-0129,3.1346235697751097
"lapeer, MI, US",KD95,3.26258533579194
"northwood, IA, US",5D2,1.19100999299832
"roann, IN, US",82IN,6.109815067655131
"shilo, IL, US",KSRC,2.79669692189682
"port hueneme, CA, US",KOXR,3.90323394247455
"brook park, OH, US",KCLE,3.2943999014347503
"kildeer, IL, US",LL09,9.8597069227251
"knoxville/alcoa, TN, US",KTYS,0.9876021404868901
"elwood, IL, US",3IL2,4.14655262061849
"monroe, VA, US",KMPO,10.012373619732902
"carrol stream, IL, US",LFDR,17.105855552911798
"north haledon, NJ, US",N07,9.350525883644101
"new york city, manhattan, NY, US",6N7,1.8748499521806
"henrietta, MO, US",TE10,2.28925347088464
"chicago \""highway\"", IL, US",KMDW,11.2719974265981
"middleburg hts., OH, US",KCLE,5.17582080138249
"west st. paul, MN, US",KSTP,2.8250960188752905
"belfair?, WA, US",KPWT,1.0402725622422602
"weldon, NC, US",KIXA,9.1920536092845
"brewerton, NY, US",19NK,0.9655607260520999
"bobtown, PA, US",5PA0,10.557132184631703
"ruther glen, VA, US",69VA,7.486535511664201
"camp lejeune/jacksonville, NC, US",KNCA,8.6362221909258
"dateland, AZ, US",AZ00,2.26529950152546
"lima, NY, US",KJFK,0.7652443647475801
"waldwick, NJ, US",N07,15.478159650426
"craigsville, WV, US",VA00,21.1707711372105
"south willow canyon, UT, US",KTVY,14.790348269919901
"mauston, WI, US",K82C,5.01750572387031
"wayland, MI, US",41C,1.48653948706542
"broughtontown, KY, US",53KY,6.7225477284189
"kerhonkson, NY, US",KN89,7.151337374332501
"forked island, LA, US",3LA0,9.8336282390514
"manistee forest, MI, US",KMBL,14.369007938864403
"palm springs, CT, US",KPBI,4.62936908923659
"goodrich, TX, US",K6G0,9.9387451428579
"santa rosa, NM, US",KI58,2.58546427865766
"wytheville, VA, US",KMKJ,20.7384805662264
"mt. pleasant, WI, US",XS70,4.02566722599087
"honeoye falls, NY, US",D70,0.6987894099673501
"mililani, HI, US",PHHI,3.0962176287813
"holmes/pawling, NY, US",KN69,7.971135176007
"basom, NY, US",K9G3,7.3561704911909995
"connorsville, WI, US",19WI,5.286002258753371
"washington, NC, US",MA77,2.3640164346258
"westwood, NJ, US",82KY,7.187307914531701
"st. thomas, PA, US",4S5,0.67471739384256
"glencoe, KY, US",KX50,3.41039124967932
"diamond lake, WA, US",WA21,9.127991557611
"grahamsville, NY, US",6NY7,15.2613197018829
"freeport, TX, US",93XS,11.343921921080097
"madison, NH, US",KMSN,6.176785566631051
"edinburgh, NY, US",KROC,4.450329055717471
"fresno/ dinuba, CA, US",CA13,6.276827513837701
"laguna woods, CA, US",KSNA,9.928338945380101
"harwood heights, IL, US",KORD,6.2974070481384
"brownsville, PA, US",KLSE,15.342124980620701
"owyhee river, OR, US",50S,7.3434723747264
"doyline, LA, US",90LA,9.4778884287954
"granite falls, MN, US",KGDB,4.57033971434049
"lake leelanau, MI, US",Y04,8.309283334032601
"rahns, PA, US",N10,1.7400801917173503
"pelzer, SC, US",SC32,3.87664520977206
"northern florida, FL, US",KTPF,3.53311672545738
"mccomb, OH, US",7D5,7.3223336648259005
"east setauket, NY, US",KISP,14.1619635276354
"richlands, VA, US",KJFZ,2.80901930755266
"kitty hawk, NC, US",KFFA,5.2259690548943105
"woodville, AL, US",US-0682,5.373259393039201
"waves, NC, US",KHSE,36.4877414298693
"sullivans island, SC, US",SC65,6.8288821650738
"romeoville, IL, US",KLOT,3.48223572331227
"normandy beach, NJ, US",JY35,3.0035120181946198
"oriental, NC, US",74NC,8.5225667971941
"hopewell junction, NY, US",KN69,5.494447283318371
"west tisbury, MA, US",KMVY,4.55912597407653
"saint johnsville, NY, US",NY20,3.6988170735636006
"seattle/tukwila, WA, US",KBFI,2.63755629189675
"elk park, MT, US",MT43,13.3433874151623
"carrizozo, NM, US",KF37,1.2789095211936903
"hardin, TX, US",2IL6,1.8393763741990201
"faber, VA, US",VA96,0.76076892315612
"level cross, NC, US",KMWK,12.5711902959003
"catasauqua, PA, US",KABE,2.46734317324944
"anchor point, AK, US",AK00,6.7885379023131005
"volcano, HI, US",HI23,12.6135768912273
"avinger, TX, US",61TA,4.00653693643662
"atwater, OH, US",93OH,2.42543495893203
"underwood, ND, US",ND44,0.80625146019831
"newton, NC, US",3N5,2.96753651904339
"sargent, TX, US",K09K,1.8444666765348003
"fristo, MO, US",75U,12.681463978366201
"cooper city, FL, US",KHWO,6.07890677401773
"ridgewood, NY, US",6N7,4.9699239098535
"sibley, MO, US",NA86,9.650827521018002
"mendota, CA, US",KMSP,3.3353617431188702
"chicago heights, IL, US",KIGQ,7.316590283791201
"dadeville, AL, US",AL71,17.615115280269002
"lake waco, TX, US",XS74,5.15915236552752
"tabernacle, NJ, US",KN73,6.5231255214288
"mt. rogers, VA, US",VA11,18.4990294045458
"clarion, IA, US",KCAV,1.8293934069319502
"columbus junction, IA, US",8IA2,8.9275076300259
"indian orchard, MA, US",KCEF,4.20394005341244
"malaga, WA, US",KEAT,1.9085766799777202
"arcata, CA, US",KEKA,4.74540527531439
"dunstable, MA, US",MA74,4.8000293381925
"sharpsville, IN, US",5KY8,10.565957833899299
"rimersburg, PA, US",PN02,6.849990708781501
"suches, GA, US",GA87,1.14074049249054
"de soto, IA, US",39IA,12.185933563062
"columbia, NC, US",8N7,1.2504989040939
"dexter, OR, US",KART,2.07628595540217
"bound brook, NJ, US",K47N,6.092338171654171
"tesla, WV, US",LKUL,3.1685755719420903
"centerburg, OH, US",OH71,2.58267937324428
"brookville, NY, US",7N3,11.1335681137248
"kendall, FL, US",KTMB,12.157607233292403
"orange county, FL, US",0FL5,5.27938517777805
"holland/newtown, PA, US",KWBW,7.1317226502855
"wake forest, NC, US",1NC5,13.8302141578326
"carter, OK, US",K3O4,11.067143872070702
"hartland, VT, US",0WI2,8.1788521748859
"bethel, NY, US",6NY6,2.80721405676456
"palmer lake, CO, US",CO93,10.0274539116969
"iselton, CA, US",9CL9,5.77475329262706
"clear lake, OK, US",5H3,0.9903799834163101
"troy, TX, US",KVLL,5.82080825064015
"jasper, NC, US",KJAS,4.22551402082811
"boundary waters canoe area, MN, US",MN54,21.617390652134404
"moxee, WA, US",KYKM,7.281489678645602
"whittemore, MI, US",H80,11.6196028147998
"ledgewood, NJ, US",0NJ5,3.62971900797669
"greenville/port jervis, NY, US",NJ98,6.717470504392799
"potomac falls, VA, US",KIAD,10.934515827368099
"mojave national preserve, CA, US",43CA,19.6156333196712
"tidioute, PA, US",PS61,2.6049812611300203
"manor, TX, US",US-0062,4.90386324696966
"buford, GA, US",US-0630,7.623453792433501
"mt  rainier, WA, US",KCGS,4.94905357986417
"marietta area, GA, US",VAJJ,3.32860971318624
"overland, MO, US",KSTL,4.1405410718496904
"hellier, KY, US",57KY,13.425590325628802
"grayson, KY, US",2KY5,15.4772214638085
"fate, TX, US",KF46,4.00148839492254
"peoria county, IL, US",K3MY,10.2761584019073
"silverlake, CA, US",KBFL,3.9810714631314297
"galesville, WI, US",4WI8,2.9792808937409405
"new london, NH, US",KRFI,10.6891963603407
"rockville centre, NY, US",KJFK,10.274312487293999
"columbia, AL, US",K0J6,18.1149686070453
"belchertown, MA, US",31MA,1.37261367000342
"madison heights, MI, US",KVLL,6.9178105098252
"neshanic station, NJ, US",KN51,7.2564587057448
"elmsford, NY, US",KHPN,8.242584036264
"pillager, MN, US",9Y2,7.5189823127433
"bear creek, AL, US",5GA7,20.031735522123
"hickory hills, IL, US",KMDW,6.990249302783101
"indian nation turnpike, OK, US",6OK7,9.9343590192369
"gothenburg, NE, US",KGTE,0.79598398479309
"mayville, MI, US",7MI8,7.8873289512219
"gleason, WI, US",TN48,6.456126543219001
"newburgh, IN, US",IN59,1.4025700553203801
"west babylon, NY, US",KFRG,4.46207234408109
"st. marys, PA, US",K4J6,2.54653004252484
"edmonton, KY, US",4KY1,14.119824412917902
"hawi, HI, US",PHUP,2.6045527671928803
"st. joseph, MN, US",KSTJ,4.039691250845251
"barnegat, NJ, US",21JY,7.3896909810876
"homosassa, FL, US",1FA1,9.0332806936725
"rural, NV, US",FD69,3.4189832087291703
"turnersville, NJ, US",K17N,6.687466656021001
"wilmore, PA, US",79KY,3.6631632851266502
"seattle/shoreline, WA, US",S60,5.005864716727951
"rumford, ME, US",90ME,2.9304341613589497
"kansas, HI, US",1K6,8.1800790008751
"huntingdon, TN, US",5PN8,1.91044676229021
"berwick, ME, US",ME61,3.62504260877319
"lee, NH, US",MA77,9.722413269563399
"bluffton, GA, US",II01,5.527275664690889
"erie, MI, US",M84,1.60191091752048
"hatteras island, NC, US",KMQI,24.977628363964502
"sunland / tujunga, CA, US",KBUR,5.43221638936686
"willow creek, CA, US",K9S5,5.49301275270738
"upper montclair, NJ, US",4NJ2,6.10717117676688
"thelma, TX, US",KLXY,8.582618625178501
"in air, TX, US",KDAA,0.301038581074572
"cold spring, NY, US",D85,11.546806760541903
"snowmass village, CO, US",CO03,3.9077293053051005
"bartonville, IL, US",KPIA,2.93915839293063
"blue mound, IL, US",2IS9,7.2863239033845
"mullan, ID, US",KS83,19.653814981168203
"ansted, WV, US",WV01,3.46158068596236
"clayton, NY, US",28NK,4.80184308313659
"atwell, NY, US",NK26,18.6172459426134
"edwardsport, IN, US",IN04,3.15865946683836
"brooklyn center, MN, US",KMIC,1.7367808677639303
"sheldon, IA, US",KSHL,2.5765525532569504
"west kennebunk, ME, US",KSFM,8.8306152113448
"gilchrist, OR, US",K5S2,14.2402806028863
"los angeles, CT, US",KHHR,11.059941403843201
", WI, US",8WI3,7.9711394642604
"oak grove, LA, US",KMLI,5.147644482807211
"scranton/dickson, PA, US",KAVP,12.580185426066
"brunswick, NC, US",KCPC,1.82524734600714
"princeton, TX, US",IN30,4.72756581487836
"talent, OR, US",KS03,7.735528464696001
"berwyn, IL, US",KMDW,6.152752806468571
"mayland, TN, US",TN56,6.8972854790178
"haubstadt, IN, US",8II3,0.75994183720809
"conway, NH, US",K0B5,14.567671557715501
"supply, VA, US",K4M9,14.483063425694402
"boulder  creek, CA, US",CL77,4.82192422013214
"o'fallon, MO, US",1IS0,6.08434208567127
"dassel, MN, US",MN41,10.1899030755213
"marathon city, WI, US",WS16,7.2843753581505
"georgetown, KY, US",K27K,9.2094207958485
"dufur, OR, US",OR60,2.14313283836649
"shelby, MI, US",MI50,10.0273811091966
"orange, TX, US",KORE,2.42618366447703
"carver, MA, US",KPYM,3.46557823067583
"topton, MS, US",2PA0,5.0890417629244205
"lake nockamixon, PA, US",PA36,2.1541078728627303
"montezuma, IN, US",II59,4.4156357735571
"waukee/clive, IA, US",IA47,2.35701297190926
"weld county, CO, US",CO59,4.93158480325812
"springport, IN, US",5Y0,3.0662967251749498
"warrenville, IL, US",LL10,7.3715479958664
"port neches, TX, US",KBPT,6.02147736414504
"caldwell, WI, US",ID00,3.36367903807125
"glacier national park, MT, US",2MT1,13.6173222160443
"corydon, IN, US",IN14,7.670965347497701
"jefferson county, WI, US",KDUJ,10.2075153850683
"etowah, NC, US",10OK,4.679832097803151
"brightwood, OR, US",KBAF,7.9554197056815
"chinook, WA, US",7W1,4.116859349989681
"gainesville, MO, US",KGNV,6.1789544288291705
"iowa, IA, US",4IA8,7.064515431027899
